Id,Gene,Family
XP_015773193.1,zf-CCHC,PF00098.26
XP_015760956.1,zf-CCHC,PF00098.26
XP_015773063.1,zf-CCHC,PF00098.26
XP_015780839.1,zf-CCHC,PF00098.26
XP_015770355.1,zf-CCHC,PF00098.26
XP_015750835.1,zf-CCHC,PF00098.26
XP_015748701.1,zf-CCHC,PF00098.26
XP_015747614.1,zf-CCHC,PF00098.26
XP_015749482.1,zf-CCHC,PF00098.26
XP_015776426.1,zf-CCHC,PF00098.26
XP_015779025.1,zf-CCHC,PF00098.26
XP_015759413.1,zf-CCHC,PF00098.26
XP_015777637.1,zf-CCHC,PF00098.26
XP_015771094.1,zf-CCHC,PF00098.26
XP_015748859.1,zf-CCHC,PF00098.26
XP_015777607.1,zf-CCHC,PF00098.26
XP_015759873.1,zf-CCHC,PF00098.26
XP_015760385.1,zf-CCHC,PF00098.26
XP_015751463.1,zf-CCHC,PF00098.26
XP_015748966.1,zf-CCHC,PF00098.26
XP_015758283.1,zf-CCHC,PF00098.26
XP_015769362.1,zf-CCHC,PF00098.26
XP_015773206.1,zf-CCHC,PF00098.26
XP_015773987.1,zf-CCHC,PF00098.26
XP_015774880.1,zf-CCHC,PF00098.26
XP_015753871.1,zf-CCHC,PF00098.26
XP_015778933.1,zf-CCHC,PF00098.26
XP_015748468.1,zf-CCHC,PF00098.26
XP_015777994.1,zf-CCHC,PF00098.26
XP_015773510.1,zf-CCHC,PF00098.26
XP_015756901.1,zf-CCHC,PF00098.26
XP_015779932.1,zf-CCHC,PF00098.26
XP_015754631.1,zf-CCHC,PF00098.26
XP_015755912.1,zf-CCHC,PF00098.26
XP_015764771.1,zf-CCHC,PF00098.26
XP_015749209.1,zf-CCHC,PF00098.26
XP_015774182.1,zf-CCHC,PF00098.26
XP_015749034.1,zf-CCHC,PF00098.26
XP_015772839.1,zf-CCHC,PF00098.26
XP_015762913.1,zf-CCHC,PF00098.26
XP_015774230.1,zf-CCHC,PF00098.26
XP_015769534.1,zf-CCHC,PF00098.26
XP_015770939.1,zf-CCHC,PF00098.26
XP_015779357.1,zf-CCHC,PF00098.26
XP_015779359.1,zf-CCHC,PF00098.26
XP_015759067.1,zf-CCHC,PF00098.26
XP_015747770.1,zf-CCHC,PF00098.26
XP_015749180.1,zf-CCHC,PF00098.26
XP_015768401.1,zf-CCHC,PF00098.26
XP_015761464.1,zf-CCHC,PF00098.26
XP_015779793.1,zf-CCHC,PF00098.26
XP_015749033.1,zf-CCHC,PF00098.26
XP_015760266.1,zf-CCHC,PF00098.26
XP_015769837.1,zf-CCHC,PF00098.26
XP_015756992.1,zf-CCHC,PF00098.26
XP_015772698.1,zf-CCHC,PF00098.26
XP_015771838.1,zf-CCHC,PF00098.26
XP_015749527.1,zf-CCHC,PF00098.26
XP_015777565.1,zf-CCHC,PF00098.26
XP_015777715.1,zf-CCHC,PF00098.26
XP_015764150.1,zf-CCHC,PF00098.26
XP_015763900.1,zf-CCHC,PF00098.26
XP_015757287.1,zf-CCHC,PF00098.26
XP_015774268.1,zf-CCHC,PF00098.26
XP_015772960.1,zf-CCHC,PF00098.26
XP_015771483.1,zf-CCHC,PF00098.26
XP_015747959.1,zf-CCHC,PF00098.26
XP_015772394.1,zf-CCHC,PF00098.26
XP_015747596.1,zf-CCHC,PF00098.26
XP_015766410.1,zf-CCHC,PF00098.26
XP_015747338.1,zf-CCHC,PF00098.26
XP_015752077.1,zf-CCHC,PF00098.26
XP_015752090.1,zf-CCHC,PF00098.26
XP_015752297.1,zf-CCHC,PF00098.26
XP_015748181.1,zf-CCHC,PF00098.26
XP_015770983.1,zf-CCHC,PF00098.26
XP_015765441.1,zf-CCHC,PF00098.26
XP_015755923.1,zf-CCHC,PF00098.26
XP_015779782.1,zf-CCHC,PF00098.26
XP_015775684.1,zf-CCHC,PF00098.26
XP_015770788.1,zf-CCHC,PF00098.26
XP_015760042.1,zf-CCHC,PF00098.26
XP_015757563.1,zf-CCHC,PF00098.26
XP_015765575.1,zf-CCHC,PF00098.26
XP_015776901.1,zf-CCHC,PF00098.26
XP_015771023.1,zf-CCHC,PF00098.26
XP_015779219.1,zf-CCHC,PF00098.26
XP_015748798.1,zf-CCHC,PF00098.26
XP_015760438.1,zf-CCHC,PF00098.26
XP_015773143.1,zf-CCHC,PF00098.26
XP_015767837.1,zf-CCHC,PF00098.26
XP_015767836.1,zf-CCHC,PF00098.26
XP_015767835.1,zf-CCHC,PF00098.26
XP_015767833.1,zf-CCHC,PF00098.26
XP_015767834.1,zf-CCHC,PF00098.26
XP_015773068.1,zf-CCHC,PF00098.26
XP_015754315.1,zf-CCHC,PF00098.26
XP_015762959.1,zf-CCHC,PF00098.26
XP_015760732.1,zf-CCHC,PF00098.26
XP_015757296.1,zf-CCHC,PF00098.26
XP_015766164.1,zf-CCHC,PF00098.26
XP_015763631.1,zf-CCHC,PF00098.26
XP_015777128.1,zf-CCHC,PF00098.26
XP_015748491.1,zf-CCHC,PF00098.26
XP_015780800.1,zf-CCHC,PF00098.26
XP_015770411.1,zf-CCHC,PF00098.26
XP_015772967.1,zf-CCHC_6,PF15288.9
XP_015760024.1,zf-CCHC_6,PF15288.9
XP_015779160.1,zf-CCHC_6,PF15288.9
XP_015761440.1,zf-CCHC_6,PF15288.9
XP_015754060.1,zf-CCHC_6,PF15288.9
XP_015780262.1,zf-CCHC_6,PF15288.9
XP_015771623.1,zf-CCHC_6,PF15288.9
XP_015780721.1,zf-CCHC_6,PF15288.9
XP_015770047.1,zf-CCHC_6,PF15288.9
XP_015773193.1,zf-CCHC_6,PF15288.9
XP_015755918.1,zf-CCHC_6,PF15288.9
XP_015767079.1,zf-CCHC_6,PF15288.9
XP_015759875.1,zf-CCHC_6,PF15288.9
XP_015750114.1,zf-CCHC_6,PF15288.9
XP_015775732.1,zf-CCHC_6,PF15288.9
XP_015748959.1,zf-CCHC_6,PF15288.9
XP_015779025.1,zf-CCHC_6,PF15288.9
XP_015761014.1,zf-CW,PF07496.18
XP_015760945.1,zf-CW,PF07496.18
XP_015756186.1,zf-CW,PF07496.18
XP_015756570.1,zf-CW,PF07496.18
XP_015752864.1,zf-CW,PF07496.18
XP_015765800.1,zf-CW,PF07496.18
XP_015772101.1,zf-CW,PF07496.18
XP_015761819.1,zf-CW,PF07496.18
XP_015772102.1,zf-CW,PF07496.18
XP_015755047.1,zf-CW,PF07496.18
XP_015773120.1,zf-CW,PF07496.18
XP_015766510.1,zf-CW,PF07496.18
XP_015749724.1,zf-CXXC,PF02008.23
XP_015780676.1,zf-CXXC,PF02008.23
XP_015752761.1,zf-CXXC,PF02008.23
XP_015768114.1,zf-CXXC,PF02008.23
XP_015760472.1,zf-CXXC,PF02008.23
XP_015772477.1,zf-CXXC,PF02008.23
XP_015771083.1,zf-FCS,PF06467.17
XP_015760709.1,zf-FCS,PF06467.17
XP_015778651.1,zf-FCS,PF06467.17
XP_015762169.1,zf-FCS,PF06467.17
XP_015762167.1,zf-FCS,PF06467.17
XP_015762168.1,zf-FCS,PF06467.17
XP_015762166.1,zf-FCS,PF06467.17
XP_015773824.1,zf-FCS,PF06467.17
XP_015767909.1,zf-FCS,PF06467.17
XP_015767908.1,zf-FCS,PF06467.17
XP_015756623.1,zf-FCS,PF06467.17
XP_015774871.1,zf-FCS,PF06467.17
XP_015748518.1,zf-FCS,PF06467.17
XP_015762921.1,zf-H2C2_2,PF13465.9
XP_015750252.1,zf-H2C2_2,PF13465.9
XP_015761636.1,zf-H2C2_2,PF13465.9
XP_015772681.1,zf-H2C2_2,PF13465.9
XP_015772679.1,zf-H2C2_2,PF13465.9
XP_015772680.1,zf-H2C2_2,PF13465.9
XP_015762922.1,zf-H2C2_2,PF13465.9
XP_015770900.1,zf-H2C2_2,PF13465.9
XP_015776343.1,zf-H2C2_2,PF13465.9
XP_015776344.1,zf-H2C2_2,PF13465.9
XP_015768647.1,zf-H2C2_2,PF13465.9
XP_015761234.1,zf-H2C2_2,PF13465.9
XP_015761235.1,zf-H2C2_2,PF13465.9
XP_015768892.1,zf-H2C2_2,PF13465.9
XP_015752049.1,zf-H2C2_2,PF13465.9
XP_015752048.1,zf-H2C2_2,PF13465.9
XP_015772266.1,zf-H2C2_2,PF13465.9
XP_015763043.1,zf-H2C2_2,PF13465.9
XP_015771553.1,zf-H2C2_2,PF13465.9
XP_015752029.1,zf-H2C2_2,PF13465.9
XP_015780607.1,zf-H2C2_2,PF13465.9
XP_015780606.1,zf-H2C2_2,PF13465.9
XP_015777948.1,zf-H2C2_2,PF13465.9
XP_015749696.1,zf-H2C2_2,PF13465.9
XP_015769641.1,zf-H2C2_2,PF13465.9
XP_015754232.1,zf-H2C2_2,PF13465.9
XP_015754240.1,zf-H2C2_2,PF13465.9
XP_015776980.1,zf-H2C2_2,PF13465.9
XP_015777052.1,zf-H2C2_2,PF13465.9
XP_015776838.1,zf-H2C2_2,PF13465.9
XP_015776910.1,zf-H2C2_2,PF13465.9
XP_015776772.1,zf-H2C2_2,PF13465.9
XP_015759708.1,zf-H2C2_2,PF13465.9
XP_015759709.1,zf-H2C2_2,PF13465.9
XP_015752823.1,zf-H2C2_2,PF13465.9
XP_015767062.1,zf-H2C2_2,PF13465.9
XP_015772144.1,zf-H2C2_2,PF13465.9
XP_015752304.1,zf-H2C2_2,PF13465.9
XP_015751474.1,zf-H2C2_2,PF13465.9
XP_015756623.1,zf-H2C2_2,PF13465.9
XP_015771871.1,zf-H2C2_2,PF13465.9
XP_015771862.1,zf-H2C2_2,PF13465.9
XP_015775631.1,zf-H2C2_2,PF13465.9
XP_015775632.1,zf-H2C2_2,PF13465.9
XP_015775630.1,zf-H2C2_2,PF13465.9
XP_015768897.1,zf-H2C2_2,PF13465.9
XP_015768898.1,zf-H2C2_2,PF13465.9
XP_015775627.1,zf-H2C2_2,PF13465.9
XP_015775628.1,zf-H2C2_2,PF13465.9
XP_015775629.1,zf-H2C2_2,PF13465.9
XP_015755900.1,zf-H2C2_2,PF13465.9
XP_015755901.1,zf-H2C2_2,PF13465.9
XP_015753355.1,zf-H2C2_2,PF13465.9
XP_015778673.1,zf-H2C2_2,PF13465.9
XP_015775638.1,zf-H2C2_2,PF13465.9
XP_015775637.1,zf-H2C2_2,PF13465.9
XP_015767412.1,zf-H2C2_2,PF13465.9
XP_015754822.1,zf-H2C2_2,PF13465.9
XP_015765473.1,zf-H2C2_2,PF13465.9
XP_015754130.1,zf-H2C2_2,PF13465.9
XP_015779273.1,zf-H2C2_2,PF13465.9
XP_015764245.1,zf-H2C2_2,PF13465.9
XP_015753949.1,zf-H2C2_2,PF13465.9
XP_015775639.1,zf-H2C2_2,PF13465.9
XP_015767236.1,zf-H2C2_2,PF13465.9
XP_015767237.1,zf-H2C2_2,PF13465.9
XP_015767235.1,zf-H2C2_2,PF13465.9
XP_015759680.1,zf-H2C2_2,PF13465.9
XP_015763211.1,zf-H2C2_2,PF13465.9
XP_015773472.1,zf-H2C2_2,PF13465.9
XP_015773473.1,zf-H2C2_2,PF13465.9
XP_015773474.1,zf-H2C2_2,PF13465.9
XP_015753741.1,zf-H2C2_2,PF13465.9
XP_015772884.1,zf-H2C2_2,PF13465.9
XP_015778972.1,zf-H2C2_2,PF13465.9
XP_015772885.1,zf-H2C2_2,PF13465.9
XP_015758534.1,zf-H2C2_2,PF13465.9
XP_015772098.1,zf-H2C2_2,PF13465.9
XP_015756537.1,zf-H2C2_2,PF13465.9
XP_015764860.1,zf-H2C2_2,PF13465.9
XP_015753322.1,zf-H2C2_2,PF13465.9
XP_015756835.1,zf-H2C2_2,PF13465.9
XP_015751286.1,zf-H2C2_2,PF13465.9
XP_015753321.1,zf-H2C2_2,PF13465.9
XP_015753319.1,zf-H2C2_2,PF13465.9
XP_015771964.1,zf-H2C2_2,PF13465.9
XP_015763158.1,zf-H2C2_2,PF13465.9
XP_015750001.1,zf-H2C2_2,PF13465.9
XP_015779315.1,zf-H2C2_2,PF13465.9
XP_015779314.1,zf-H2C2_2,PF13465.9
XP_015769125.1,zf-H2C2_2,PF13465.9
XP_015769118.1,zf-H2C2_2,PF13465.9
XP_015752723.1,zf-H2C2_2,PF13465.9
XP_015773828.1,zf-H2C2_2,PF13465.9
XP_015770510.1,zf-H2C2_2,PF13465.9
XP_015779985.1,zf-H2C2_2,PF13465.9
XP_015758892.1,zf-H2C2_2,PF13465.9
XP_015779993.1,zf-H2C2_2,PF13465.9
XP_015752726.1,zf-H2C2_2,PF13465.9
XP_015752725.1,zf-H2C2_2,PF13465.9
XP_015754033.1,zf-H2C2_2,PF13465.9
XP_015747878.1,zf-H2C2_2,PF13465.9
XP_015754032.1,zf-H2C2_2,PF13465.9
XP_015773444.1,zf-H2C2_2,PF13465.9
XP_015777258.1,zf-H2C2_2,PF13465.9
XP_015749934.1,zf-H2C2_2,PF13465.9
XP_015777254.1,zf-H2C2_2,PF13465.9
XP_015777255.1,zf-H2C2_2,PF13465.9
XP_015777256.1,zf-H2C2_2,PF13465.9
XP_015777257.1,zf-H2C2_2,PF13465.9
XP_015778539.1,zf-H2C2_2,PF13465.9
XP_015752653.1,zf-H2C2_2,PF13465.9
XP_015779991.1,zf-H2C2_2,PF13465.9
XP_015761411.1,zf-H2C2_2,PF13465.9
XP_015749946.1,zf-H2C2_2,PF13465.9
XP_015767239.1,zf-H2C2_2,PF13465.9
XP_015774507.1,zf-H2C2_2,PF13465.9
XP_015757070.1,zf-H2C2_2,PF13465.9
XP_015760008.1,zf-H2C2_2,PF13465.9
XP_015752030.1,zf-H2C2_2,PF13465.9
XP_015774506.1,zf-H2C2_2,PF13465.9
XP_015774504.1,zf-H2C2_2,PF13465.9
XP_015774505.1,zf-H2C2_2,PF13465.9
XP_015754029.1,zf-H2C2_2,PF13465.9
XP_015754030.1,zf-H2C2_2,PF13465.9
XP_015754031.1,zf-H2C2_2,PF13465.9
XP_015756270.1,zf-H2C2_2,PF13465.9
XP_015775902.1,zf-H2C2_2,PF13465.9
XP_015754028.1,zf-H2C2_2,PF13465.9
XP_015756259.1,zf-H2C2_2,PF13465.9
XP_015759987.1,zf-H2C2_2,PF13465.9
XP_015759988.1,zf-H2C2_2,PF13465.9
XP_015773445.1,zf-H2C2_2,PF13465.9
XP_015770034.1,zf-H2C2_2,PF13465.9
XP_015754034.1,zf-H2C2_2,PF13465.9
XP_015760145.1,zf-H2C2_2,PF13465.9
XP_015751174.1,zf-H2C2_2,PF13465.9
XP_015751182.1,zf-H2C2_2,PF13465.9
XP_015769607.1,zf-H2C2_2,PF13465.9
XP_015751166.1,zf-H2C2_2,PF13465.9
XP_015757798.1,zf-H2C2_2,PF13465.9
XP_015764259.1,zf-H2C2_2,PF13465.9
XP_015774989.1,zf-H2C2_2,PF13465.9
XP_015760678.1,zf-H2C2_2,PF13465.9
XP_015771731.1,zf-H2C2_2,PF13465.9
XP_015778541.1,zf-H2C2_2,PF13465.9
XP_015773533.1,zf-H2C2_2,PF13465.9
XP_015780933.1,zf-H2C2_2,PF13465.9
XP_015780935.1,zf-H2C2_2,PF13465.9
XP_015780936.1,zf-H2C2_2,PF13465.9
XP_015773649.1,zf-H2C2_2,PF13465.9
XP_015764485.1,zf-H2C2_2,PF13465.9
XP_015780938.1,zf-H2C2_2,PF13465.9
XP_015780937.1,zf-H2C2_2,PF13465.9
XP_015757412.1,zf-H2C2_2,PF13465.9
XP_015775600.1,zf-H2C2_2,PF13465.9
XP_015758209.1,zf-H2C2_2,PF13465.9
XP_015766664.1,zf-H2C2_2,PF13465.9
XP_015775599.1,zf-H2C2_2,PF13465.9
XP_015759945.1,zf-H2C2_2,PF13465.9
XP_015756687.1,zf-H2C2_2,PF13465.9
XP_015779611.1,zf-H2C2_2,PF13465.9
XP_015765758.1,zf-H2C2_2,PF13465.9
XP_015750252.1,zf-H2C2_5,PF13909.9
XP_015756623.1,zf-H2C2_5,PF13909.9
XP_015771553.1,zf-H2C2_5,PF13909.9
XP_015777948.1,zf-H2C2_5,PF13909.9
XP_015752049.1,zf-H2C2_5,PF13909.9
XP_015752048.1,zf-H2C2_5,PF13909.9
XP_015755900.1,zf-H2C2_5,PF13909.9
XP_015755901.1,zf-H2C2_5,PF13909.9
XP_015772144.1,zf-H2C2_5,PF13909.9
XP_015768892.1,zf-H2C2_5,PF13909.9
XP_015768897.1,zf-H2C2_5,PF13909.9
XP_015768898.1,zf-H2C2_5,PF13909.9
XP_015768647.1,zf-H2C2_5,PF13909.9
XP_015754029.1,zf-H2C2_5,PF13909.9
XP_015754030.1,zf-H2C2_5,PF13909.9
XP_015754031.1,zf-H2C2_5,PF13909.9
XP_015749696.1,zf-H2C2_5,PF13909.9
XP_015770900.1,zf-H2C2_5,PF13909.9
XP_015763043.1,zf-H2C2_5,PF13909.9
XP_015771871.1,zf-H2C2_5,PF13909.9
XP_015771862.1,zf-H2C2_5,PF13909.9
XP_015773444.1,zf-H2C2_5,PF13909.9
XP_015752304.1,zf-H2C2_5,PF13909.9
XP_015752823.1,zf-H2C2_5,PF13909.9
XP_015753322.1,zf-H2C2_5,PF13909.9
XP_015749946.1,zf-H2C2_5,PF13909.9
XP_015759680.1,zf-H2C2_5,PF13909.9
XP_015753321.1,zf-H2C2_5,PF13909.9
XP_015753319.1,zf-H2C2_5,PF13909.9
XP_015767062.1,zf-H2C2_5,PF13909.9
XP_015752029.1,zf-H2C2_5,PF13909.9
XP_015753741.1,zf-H2C2_5,PF13909.9
XP_015754028.1,zf-H2C2_5,PF13909.9
XP_015772098.1,zf-H2C2_5,PF13909.9
XP_015779985.1,zf-H2C2_5,PF13909.9
XP_015751286.1,zf-H2C2_5,PF13909.9
XP_015760008.1,zf-H2C2_5,PF13909.9
XP_015752726.1,zf-H2C2_5,PF13909.9
XP_015752723.1,zf-H2C2_5,PF13909.9
XP_015752725.1,zf-H2C2_5,PF13909.9
XP_015773445.1,zf-H2C2_5,PF13909.9
XP_015754130.1,zf-H2C2_5,PF13909.9
XP_015753355.1,zf-H2C2_5,PF13909.9
XP_015751474.1,zf-H2C2_5,PF13909.9
XP_015777258.1,zf-H2C2_5,PF13909.9
XP_015777254.1,zf-H2C2_5,PF13909.9
XP_015777255.1,zf-H2C2_5,PF13909.9
XP_015777256.1,zf-H2C2_5,PF13909.9
XP_015777257.1,zf-H2C2_5,PF13909.9
XP_015754240.1,zf-H2C2_5,PF13909.9
XP_015754232.1,zf-H2C2_5,PF13909.9
XP_015769641.1,zf-H2C2_5,PF13909.9
XP_015761234.1,zf-H2C2_5,PF13909.9
XP_015761235.1,zf-H2C2_5,PF13909.9
XP_015778673.1,zf-H2C2_5,PF13909.9
XP_015779993.1,zf-H2C2_5,PF13909.9
XP_015779991.1,zf-H2C2_5,PF13909.9
XP_015774989.1,zf-H2C2_5,PF13909.9
XP_015756270.1,zf-H2C2_5,PF13909.9
XP_015756259.1,zf-H2C2_5,PF13909.9
XP_015767239.1,zf-H2C2_5,PF13909.9
XP_015770510.1,zf-H2C2_5,PF13909.9
XP_015759987.1,zf-H2C2_5,PF13909.9
XP_015759988.1,zf-H2C2_5,PF13909.9
XP_015752936.1,zf-HC5HC2H,PF13771.9
XP_015762965.1,zf-HC5HC2H,PF13771.9
XP_015757365.1,zf-HC5HC2H,PF13771.9
XP_015779344.1,zf-HC5HC2H,PF13771.9
XP_015750491.1,zf-HC5HC2H,PF13771.9
XP_015755699.1,zf-HC5HC2H,PF13771.9
XP_015768999.1,zf-HC5HC2H,PF13771.9
XP_015763887.1,zf-HC5HC2H,PF13771.9
XP_015776874.1,zf-HC5HC2H,PF13771.9
XP_015776875.1,zf-HC5HC2H,PF13771.9
XP_015776873.1,zf-HC5HC2H,PF13771.9
XP_015759319.1,zf-HC5HC2H,PF13771.9
XP_015752519.1,zf-HC5HC2H,PF13771.9
XP_015766110.1,zf-HC5HC2H,PF13771.9
XP_015749346.1,zf-HC5HC2H,PF13771.9
XP_015771349.1,zf-HC5HC2H,PF13771.9
XP_015778331.1,zf-HC5HC2H,PF13771.9
XP_015754820.1,zf-HC5HC2H,PF13771.9
XP_015752717.1,zf-HC5HC2H,PF13771.9
XP_015772687.1,zf-HC5HC2H,PF13771.9
XP_015776853.1,zf-HC5HC2H,PF13771.9
XP_015762462.1,zf-HC5HC2H,PF13771.9
XP_015759330.1,zf-HC5HC2H,PF13771.9
XP_015757655.1,zf-HC5HC2H,PF13771.9
XP_015762463.1,zf-HC5HC2H,PF13771.9
XP_015752940.1,zf-HC5HC2H,PF13771.9
XP_015779481.1,zf-HC5HC2H,PF13771.9
XP_015779479.1,zf-HC5HC2H,PF13771.9
XP_015758782.1,zf-HC5HC2H,PF13771.9
XP_015762965.1,zf-HC5HC2H_2,PF13832.9
XP_015752936.1,zf-HC5HC2H_2,PF13832.9
XP_015779344.1,zf-HC5HC2H_2,PF13832.9
XP_015755699.1,zf-HC5HC2H_2,PF13832.9
XP_015768999.1,zf-HC5HC2H_2,PF13832.9
XP_015757365.1,zf-HC5HC2H_2,PF13832.9
XP_015750491.1,zf-HC5HC2H_2,PF13832.9
XP_015759319.1,zf-HC5HC2H_2,PF13832.9
XP_015754820.1,zf-HC5HC2H_2,PF13832.9
XP_015758782.1,zf-HC5HC2H_2,PF13832.9
XP_015776853.1,zf-HC5HC2H_2,PF13832.9
XP_015762463.1,zf-HC5HC2H_2,PF13832.9
XP_015749346.1,zf-HC5HC2H_2,PF13832.9
XP_015762462.1,zf-HC5HC2H_2,PF13832.9
XP_015752940.1,zf-HC5HC2H_2,PF13832.9
XP_015763887.1,zf-HC5HC2H_2,PF13832.9
XP_015752717.1,zf-HC5HC2H_2,PF13832.9
XP_015779477.1,zf-HC5HC2H_2,PF13832.9
XP_015779481.1,zf-HC5HC2H_2,PF13832.9
XP_015779479.1,zf-HC5HC2H_2,PF13832.9
XP_015779480.1,zf-HC5HC2H_2,PF13832.9
XP_015779478.1,zf-HC5HC2H_2,PF13832.9
XP_015766110.1,zf-HC5HC2H_2,PF13832.9
XP_015762086.1,zf-HC5HC2H_2,PF13832.9
XP_015762087.1,zf-HC5HC2H_2,PF13832.9
XP_015762088.1,zf-HC5HC2H_2,PF13832.9
XP_015749320.1,zf-HIT,PF04438.19
XP_015771754.1,zf-HIT,PF04438.19
XP_015761919.1,zf-HIT,PF04438.19
XP_015754919.1,zf-HIT,PF04438.19
XP_015779279.1,zf-HIT,PF04438.19
XP_015773826.1,zf-HIT,PF04438.19
XP_015764779.1,zf-HIT,PF04438.19
XP_015771354.1,zf-HIT,PF04438.19
XP_015779710.1,zf-HIT,PF04438.19
XP_015772307.1,zf-HIT,PF04438.19
XP_015748239.1,zf-HIT,PF04438.19
XP_015748237.1,zf-HIT,PF04438.19
XP_015764126.1,zf-HIT,PF04438.19
XP_015770344.1,zf-HIT,PF04438.19
XP_015762890.1,zf-HIT,PF04438.19
XP_015770339.1,zf-HIT,PF04438.19
XP_015770342.1,zf-HIT,PF04438.19
XP_015748241.1,zf-HIT,PF04438.19
XP_015770335.1,zf-HIT,PF04438.19
XP_015770341.1,zf-HIT,PF04438.19
XP_015770338.1,zf-HIT,PF04438.19
XP_015755518.1,zf-HIT,PF04438.19
XP_015770332.1,zf-HIT,PF04438.19
XP_015770340.1,zf-HIT,PF04438.19
XP_015770343.1,zf-HIT,PF04438.19
XP_015770336.1,zf-HIT,PF04438.19
XP_015770334.1,zf-HIT,PF04438.19
XP_015770333.1,zf-HIT,PF04438.19
XP_015770331.1,zf-HIT,PF04438.19
XP_015774620.1,zf-HIT,PF04438.19
XP_015774334.1,zf-HIT,PF04438.19
XP_015765473.1,zf-HIT,PF04438.19
XP_015757413.1,zf-met,PF12874.10
XP_015768647.1,zf-met,PF12874.10
XP_015759680.1,zf-met,PF12874.10
XP_015758892.1,zf-met,PF12874.10
XP_015767412.1,zf-met,PF12874.10
XP_015776980.1,zf-met,PF12874.10
XP_015777052.1,zf-met,PF12874.10
XP_015776838.1,zf-met,PF12874.10
XP_015776910.1,zf-met,PF12874.10
XP_015776772.1,zf-met,PF12874.10
XP_015756537.1,zf-met,PF12874.10
XP_015772098.1,zf-met,PF12874.10
XP_015770900.1,zf-met,PF12874.10
XP_015764245.1,zf-met,PF12874.10
XP_015775638.1,zf-met,PF12874.10
XP_015767062.1,zf-met,PF12874.10
XP_015761617.1,zf-met,PF12874.10
XP_015761618.1,zf-met,PF12874.10
XP_015761619.1,zf-met,PF12874.10
XP_015780607.1,zf-met,PF12874.10
XP_015761616.1,zf-met,PF12874.10
XP_015761612.1,zf-met,PF12874.10
XP_015761613.1,zf-met,PF12874.10
XP_015761614.1,zf-met,PF12874.10
XP_015761615.1,zf-met,PF12874.10
XP_015775637.1,zf-met,PF12874.10
XP_015757637.1,zf-met,PF12874.10
XP_015780606.1,zf-met,PF12874.10
XP_015749696.1,zf-met,PF12874.10
XP_015777082.1,zf-met,PF12874.10
XP_015766664.1,zf-met,PF12874.10
XP_015753741.1,zf-met,PF12874.10
XP_015755996.1,zf-met,PF12874.10
XP_015779853.1,zf-met,PF12874.10
XP_015756835.1,zf-met,PF12874.10
XP_015761831.1,zf-met,PF12874.10
XP_015756687.1,zf-met,PF12874.10
XP_015772266.1,zf-met,PF12874.10
XP_015755900.1,zf-met,PF12874.10
XP_015755901.1,zf-met,PF12874.10
XP_015779273.1,zf-met,PF12874.10
XP_015752823.1,zf-met,PF12874.10
XP_015763211.1,zf-met,PF12874.10
XP_015754130.1,zf-met,PF12874.10
XP_015764860.1,zf-met,PF12874.10
XP_015757070.1,zf-met,PF12874.10
XP_015752726.1,zf-met,PF12874.10
XP_015760008.1,zf-met,PF12874.10
XP_015752725.1,zf-met,PF12874.10
XP_015752049.1,zf-met,PF12874.10
XP_015752048.1,zf-met,PF12874.10
XP_015752029.1,zf-met,PF12874.10
XP_015775631.1,zf-met,PF12874.10
XP_015775632.1,zf-met,PF12874.10
XP_015778673.1,zf-met,PF12874.10
XP_015775630.1,zf-met,PF12874.10
XP_015771731.1,zf-met,PF12874.10
XP_015773828.1,zf-met,PF12874.10
XP_015775627.1,zf-met,PF12874.10
XP_015775628.1,zf-met,PF12874.10
XP_015775629.1,zf-met,PF12874.10
XP_015749946.1,zf-met,PF12874.10
XP_015752304.1,zf-met,PF12874.10
XP_015759987.1,zf-met,PF12874.10
XP_015759988.1,zf-met,PF12874.10
XP_015778972.1,zf-met,PF12874.10
XP_015775902.1,zf-met,PF12874.10
XP_015773649.1,zf-met,PF12874.10
XP_015758534.1,zf-met,PF12874.10
XP_015770510.1,zf-met,PF12874.10
XP_015771964.1,zf-met,PF12874.10
XP_015779985.1,zf-met,PF12874.10
XP_015769118.1,zf-met,PF12874.10
XP_015769125.1,zf-met,PF12874.10
XP_015780019.1,zf-met,PF12874.10
XP_015765473.1,zf-met,PF12874.10
XP_015764372.1,zf-met,PF12874.10
XP_015761636.1,zf-met,PF12874.10
XP_015751474.1,zf-met,PF12874.10
XP_015759322.1,zf-met,PF12874.10
XP_015761833.1,zf-met,PF12874.10
XP_015772885.1,zf-met,PF12874.10
XP_015772884.1,zf-met,PF12874.10
XP_015771871.1,zf-met,PF12874.10
XP_015771862.1,zf-met,PF12874.10
XP_015761847.1,zf-met,PF12874.10
XP_015767392.1,zf-met,PF12874.10
XP_015775008.1,zf-met,PF12874.10
XP_015751174.1,zf-met,PF12874.10
XP_015751182.1,zf-met,PF12874.10
XP_015774989.1,zf-met,PF12874.10
XP_015775366.1,zf-met,PF12874.10
XP_015752231.1,zf-met,PF12874.10
XP_015754822.1,zf-met,PF12874.10
XP_015751166.1,zf-met,PF12874.10
XP_015775461.1,zf-met,PF12874.10
XP_015767879.1,zf-met,PF12874.10
XP_015770034.1,zf-met,PF12874.10
XP_015756270.1,zf-met,PF12874.10
XP_015778911.1,zf-met,PF12874.10
XP_015750252.1,zf-met,PF12874.10
